Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2023-12-01,top_value,11,GPOR,Gulfport Energy Corporation,RATING: STRONG BUY4.86,RATING: HOLD2.66,RATING: STRONG BUY4.85,2.41B,-,A+,C-,A+,A+,C+
2023-12-01,top_value,12,ICAGY,International Consolidated Airlines Group S.A.,RATING: STRONG BUY4.84,RATING: BUY4.00,RATING: STRONG BUY5.00,9.84B,-,A+,B+,A+,B-,A-
2023-12-01,top_value,13,LTMAY,LATAM Airlines Group S.A.,RATING: STRONG BUY4.84,-RATING: NOT COVERED,RATING: BUY3.66,5.96B,-,A+,A+,D+,C+,A-
2023-12-01,top_value,14,GBOOY,"Grupo Financiero Banorte, S.A.B. de C.V.",RATING: STRONG BUY4.83,RATING: BUY4.00,RATING: STRONG BUY5.00,27.70B,10.87%,A,A-,A,B+,A+
2023-12-01,top_value,15,HTGC,"Hercules Capital, Inc.",RATING: STRONG BUY4.79,RATING: BUY3.83,RATING: BUY4.11,2.30B,10.20%,A,B-,A+,C+,A+
2023-12-01,top_value,16,FSK,FS KKR Capital Corp,RATING: STRONG BUY4.79,RATING: BUY4.00,RATING: BUY3.72,5.69B,12.98%,A+,C,A+,C-,B+
2023-12-01,top_value,17,VEOEY,Veolia Environnement SA,RATING: STRONG BUY4.78,RATING: STRONG BUY4.50,RATING: HOLD3.00,22.20B,7.11%,A,A,A+,B+,A
2023-12-01,top_value,18,VEON,VEON Ltd.,RATING: STRONG BUY4.65,RATING: BUY3.50,RATING: STRONG BUY5.00,1.39B,-,A+,A-,B,A-,C+
2023-12-01,top_value,19,TRMD,TORM plc,RATING: STRONG BUY4.59,RATING: BUY3.62,RATING: STRONG BUY5.00,2.25B,26.43%,A+,A+,B+,C+,B-
2023-12-01,top_value,20,EPR,EPR Properties,RATING: STRONG BUY4.57,RATING: BUY3.57,RATING: HOLD3.33,3.46B,7.18%,A,C+,A,A-,B+
2023-12-01,top_value,21,AAL,American Airlines Group Inc.,RATING: STRONG BUY4.50,RATING: HOLD3.14,RATING: HOLD3.14,9.20B,-,A+,A+,A,C-,C-
2023-12-01,top_value,22,EURN,Euronav NV,RATING: BUY4.40,RATING: HOLD3.25,RATING: BUY3.60,3.53B,18.29%,A,A+,B,B,C-
2023-12-01,top_value,23,CIB,Bancolombia S.A.,RATING: BUY4.35,RATING: BUY4.00,RATING: HOLD3.30,7.12B,9.70%,A+,A+,B+,C,C
2023-12-01,top_value,24,GSBD,Goldman Sachs BDC,RATING: BUY4.27,RATING: BUY3.66,RATING: HOLD3.00,1.62B,12.08%,A,B+,A,C,B-
2023-12-01,top_value,25,TKC,Turkcell Iletisim Hizmetleri A.S.,RATING: BUY4.10,RATING: BUY4.00,RATING: STRONG BUY5.00,4.19B,-,A+,A,B,B,B-
2023-12-01,top_value,26,ANDE,"The Andersons, Inc.",RATING: BUY4.09,RATING: STRONG BUY4.50,RATING: STRONG BUY4.66,1.78B,1.40%,A,C-,C+,A,B-
2023-12-01,top_value,27,CPA,"Copa Holdings, S.A.",RATING: BUY4.05,RATING: BUY3.66,RATING: STRONG BUY4.57,4.15B,3.33%,A,A+,B,C+,B-
2023-12-01,top_value,28,CRRFY,Carrefour SA,RATING: BUY4.04,RATING: BUY3.50,RATING: STRONG BUY4.50,12.86B,3.24%,A,B,A-,B,B-
2023-12-01,top_value,29,ARCH,"Arch Resources, Inc.",RATING: BUY4.01,RATING: STRONG BUY4.50,RATING: STRONG BUY4.83,2.97B,0.64%,A,A+,A+,A,C+
2023-12-01,top_value,30,AZUL,Azul S.A.,RATING: BUY4.00,RATING: BUY4.00,RATING: BUY4.25,1.11B,-,A,A+,C-,B,C+
2023-12-01,top_value,31,XRX,Xerox Holdings Corporation,RATING: BUY3.96,RATING: SELL2.00,RATING: SELL2.33,1.94B,6.37%,A,C,B-,C+,B-
2023-12-01,top_value,32,UMC,United Microelectronics Corporation,RATING: BUY3.90,RATING: BUY3.50,RATING: HOLD3.40,19.80B,7.25%,A,A,B,C+,C+
2023-12-01,top_value,33,INDV,Indivior PLC,RATING: BUY3.87,-RATING: NOT COVERED,RATING: STRONG BUY5.00,1.99B,-,A,C+,A,C-,A+
2023-12-01,top_value,34,ADNT,Adient plc,RATING: BUY3.70,RATING: HOLD3.00,RATING: BUY3.54,3.12B,-,A+,A+,C,C-,C
2023-12-01,top_healthcare,1,DERM,Journey Medical Corporation,RATING: STRONG BUY4.99,RATING: BUY4.00,RATING: STRONG BUY4.50,113.64M,-,B,B+,B+,A+,A+
2023-12-01,top_healthcare,2,CASI,"CASI Pharmaceuticals, Inc.",RATING: STRONG BUY4.99,-RATING: NOT COVERED,RATING: BUY4.00,97.78M,-,C+,A-,C,A+,A+
2023-12-01,top_healthcare,3,MYO,"Myomo, Inc.",RATING: STRONG BUY4.99,RATING: STRONG BUY5.00,RATING: STRONG BUY4.50,111.10M,-,D+,B+,C+,A+,A-
2023-12-01,top_healthcare,4,BWAY,BrainsWay Ltd.,RATING: STRONG BUY4.99,RATING: BUY3.66,RATING: STRONG BUY4.75,98.67M,-,C+,A,B,A+,A
2023-12-01,top_healthcare,5,PNT,POINT Biopharma Global Inc.,RATING: STRONG BUY4.97,RATING: HOLD2.50,RATING: HOLD3.44,1.51B,-,C,B+,A+,A+,A+
2023-12-01,top_healthcare,6,MEIP,"MEI Pharma, Inc.",RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: BUY4.00,44.77M,-,A+,C,A+,A,A
2023-12-01,top_healthcare,7,SMLR,"Semler Scientific, Inc.",RATING: STRONG BUY4.95,RATING: BUY4.00,RATING: STRONG BUY5.00,310.79M,-,C,B,A+,A+,A-
2023-12-01,top_healthcare,8,RXST,"RxSight, Inc.",RATING: STRONG BUY4.95,RATING: HOLD3.00,RATING: BUY4.37,1.34B,-,D,A-,C+,A+,A
2023-12-01,top_healthcare,9,ANTX,"AN2 Therapeutics, Inc.",RATING: STRONG BUY4.95,-RATING: NOT COVERED,RATING: STRONG BUY5.00,615.50M,-,C,B,C,A+,A
2023-12-01,top_healthcare,10,SERA,"Sera Prognostics, Inc.",RATING: STRONG BUY4.94,-RATING: NOT COVERED,RATING: STRONG BUY5.00,140.07M,-,C,C+,B-,A+,A+
2023-12-01,top_healthcare,11,NPCE,"NeuroPace, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: BUY4.16,209.61M,-,C-,C,C+,A+,A+
2023-12-01,top_healthcare,12,ORTX,Orchard Therapeutics plc,RATING: STRONG BUY4.94,RATING: BUY3.50,RATING: HOLD3.00,371.36M,-,C-,B,D,A+,C-
2023-12-01,top_healthcare,13,MLTX,MoonLake Immunotherapeutics,RATING: STRONG BUY4.92,RATING: BUY3.75,RATING: STRONG BUY4.57,3.38B,-,C-,A+,B-,A+,B-
2023-12-01,top_healthcare,14,TCRX,"TScan Therapeutics, Inc.",RATING: STRONG BUY4.92,RATING: HOLD3.00,RATING: STRONG BUY4.50,262.56M,-,C,B+,D,A+,B
2023-12-01,top_healthcare,15,AUGX,"Augmedix, Inc.",RATING: STRONG BUY4.91,RATING: BUY3.75,RATING: STRONG BUY4.75,269.00M,-,D+,B+,D+,A+,B+
2023-12-01,top_healthcare,16,CVRX,"CVRx, Inc.",RATING: STRONG BUY4.91,-RATING: NOT COVERED,RATING: STRONG BUY4.66,483.34M,-,D+,C+,C-,A+,A-
2023-12-01,top_healthcare,17,IBRX,"ImmunityBio, Inc.",RATING: STRONG BUY4.91,RATING: HOLD3.00,RATING: BUY4.00,2.44B,-,D,A-,B,A+,A-
2023-12-01,top_healthcare,18,THRD,"Third Harmonic Bio, Inc.",RATING: STRONG BUY4.90,-RATING: NOT COVERED,RATING: BUY4.00,389.10M,-,B,C,B,A+,B+
2023-12-01,top_healthcare,19,GRCL,Gracell Biotechnologies Inc.,RATING: STRONG BUY4.90,RATING: HOLD3.00,RATING: STRONG BUY4.77,491.14M,-,B-,C,B,A+,B
2023-12-01,top_healthcare,20,CBAY,"CymaBay Therapeutics, Inc.",RATING: STRONG BUY4.89,RATING: HOLD3.00,RATING: STRONG BUY4.83,2.40B,-,D,A+,D,A+,C+
2023-12-01,top_healthcare,21,CAH,"Cardinal Health, Inc.",RATING: STRONG BUY4.88,RATING: HOLD3.00,RATING: HOLD3.20,26.36B,1.85%,A-,C+,A+,A,B+
2023-12-01,top_healthcare,22,TNGX,"Tango Therapeutics, Inc.",RATING: STRONG BUY4.87,RATING: HOLD3.00,RATING: STRONG BUY4.66,969.92M,-,C-,C,D,A+,A-
2023-12-01,top_healthcare,23,MGNX,"MacroGenics, Inc.",RATING: STRONG BUY4.86,RATING: HOLD3.00,RATING: BUY4.20,538.42M,-,B-,A-,B,A+,B+
2023-12-01,top_healthcare,24,CABA,"Cabaletta Bio, Inc.",RATING: STRONG BUY4.86,RATING: BUY3.66,RATING: STRONG BUY4.80,779.22M,-,D+,B+,C+,A+,B
2023-12-01,top_healthcare,25,AVAH,Aveanna Healthcare Holdings Inc.,RATING: STRONG BUY4.86,RATING: HOLD3.00,RATING: HOLD3.00,456.81M,-,C+,A+,C+,A+,C-
2023-12-01,top_healthcare,26,AMPH,"Amphastar Pharmaceuticals, Inc.",RATING: STRONG BUY4.85,RATING: BUY3.50,RATING: BUY4.00,2.79B,-,D+,A,A+,A+,A-
2023-12-01,top_healthcare,27,ALPN,"Alpine Immune Sciences, Inc.",RATING: STRONG BUY4.83,RATING: STRONG BUY5.00,RATING: STRONG BUY4.71,999.95M,-,D+,B,D,A+,B-
2023-12-01,top_healthcare,28,OSUR,"OraSure Technologies, Inc.",RATING: STRONG BUY4.82,RATING: HOLD3.00,RATING: HOLD3.33,536.44M,-,B+,A,A,A,A
2023-12-01,top_healthcare,29,FUSN,Fusion Pharmaceuticals Inc.,RATING: STRONG BUY4.81,-RATING: NOT COVERED,RATING: STRONG BUY4.83,374.70M,-,D+,B+,B-,A+,B
2023-12-01,top_healthcare,30,OCUP,"Ocuphire Pharma, Inc.",RATING: STRONG BUY4.81,-RATING: NOT COVERED,RATING: STRONG BUY4.75,59.31M,-,A+,A+,A+,C-,A-
2023-12-01,top_healthcare,31,OLMA,"Olema Pharmaceuticals, Inc.",RATING: STRONG BUY4.80,RATING: BUY4.00,RATING: STRONG BUY4.75,672.67M,-,C,C,C+,A+,B-
2023-12-01,top_healthcare,32,BRNS,Barinthus Biotherapeutics plc,RATING: STRONG BUY4.79,-RATING: NOT COVERED,RATING: BUY4.33,118.01M,-,B,B-,B,A,B+
2023-12-01,top_healthcare,33,GDNSF,"Goodness Growth Holdings, Inc.",RATING: STRONG BUY4.79,-RATING: NOT COVERED,RATING: HOLD3.00,33.70M,-,A-,C+,D+,A+,A-
2023-12-01,top_healthcare,34,CNC,Centene Corporation,RATING: STRONG BUY4.78,RATING: BUY3.66,RATING: BUY3.94,39.66B,-,A-,B-,A+,A-,B
2023-12-01,top_healthcare,35,ZYME,Zymeworks Inc.,RATING: STRONG BUY4.76,RATING: BUY4.00,RATING: BUY4.36,646.12M,-,A+,A-,A+,A,B-
2023-12-01,top_healthcare,36,ELV,"Elevance Health, Inc.",RATING: STRONG BUY4.76,RATING: BUY4.20,RATING: STRONG BUY4.65,111.86B,1.22%,D,B-,A+,B+,B+
2023-12-01,top_healthcare,37,DVA,DaVita Inc.,RATING: STRONG BUY4.75,RATING: BUY4.00,RATING: HOLD3.25,9.77B,-,B-,C,A,A,A
2023-12-01,top_healthcare,38,NUVL,"Nuvalent, Inc.",RATING: STRONG BUY4.75,RATING: HOLD3.00,RATING: BUY4.37,4.55B,-,D,A,C+,A+,C-
2023-12-01,top_healthcare,39,SOPH,SOPHiA GENETICS SA,RATING: STRONG BUY4.74,-RATING: NOT COVERED,RATING: STRONG BUY4.50,270.95M,-,C+,B,C,A,B+
2023-12-01,top_healthcare,40,MSCLF,Satellos Bioscience Inc.,RATING: STRONG BUY4.71,-RATING: NOT COVERED,-RATING: NOT COVERED,38.17M,-,B+,A+,B-,B,A+
2023-12-01,top_healthcare,41,TARO,Taro Pharmaceutical Industries Ltd.,RATING: STRONG BUY4.70,RATING: BUY4.00,RATING: BUY4.00,1.43B,-,A-,A,A,A-,A+
2023-12-01,top_healthcare,42,LYRA,"Lyra Therapeutics, Inc.",RATING: STRONG BUY4.70,RATING: BUY4.00,RATING: STRONG BUY4.83,210.25M,-,C-,C,C+,A,A-
2023-12-01,top_healthcare,43,INVA,"Innoviva, Inc.",RATING: STRONG BUY4.69,RATING: HOLD3.00,RATING: HOLD3.00,1.00B,-,C,B+,A+,A,A+
2023-12-01,top_healthcare,44,RCKT,"Rocket Pharmaceuticals, Inc.",RATING: STRONG BUY4.68,RATING: BUY3.50,RATING: STRONG BUY4.78,2.29B,-,C,A,C,A,B
2023-12-01,top_healthcare,45,HLVX,"HilleVax, Inc.",RATING: STRONG BUY4.67,-RATING: NOT COVERED,RATING: STRONG BUY4.75,639.36M,-,C+,A+,C+,B,B+
2023-12-01,top_healthcare,46,ARDX,"Ardelyx, Inc.",RATING: STRONG BUY4.66,RATING: STRONG BUY4.50,RATING: STRONG BUY4.75,1.19B,-,C-,A+,B,A+,B
2023-12-01,top_healthcare,47,GRFS,"Grifols, S.A.",RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: BUY4.00,8.96B,-,C,A,A-,A-,A+
2023-12-01,top_healthcare,48,AYRWF,Ayr Wellness Inc.,RATING: STRONG BUY4.65,RATING: HOLD3.00,RATING: BUY4.25,185.93M,-,A,C-,B+,A+,C+
2023-12-01,top_healthcare,49,LNTH,"Lantheus Holdings, Inc.",RATING: STRONG BUY4.64,RATING: STRONG BUY4.50,RATING: STRONG BUY4.80,5.21B,-,D,A+,B+,A-,B+
2023-12-01,top_healthcare,50,CRDL,Cardiol Therapeutics Inc.,RATING: STRONG BUY4.63,-RATING: NOT COVERED,RATING: BUY4.33,60.74M,-,C,A,C-,A,A-
2023-12-01,top_healthcare,51,AMGN,Amgen Inc.,RATING: STRONG BUY4.63,RATING: BUY3.66,RATING: BUY3.58,146.83B,3.11%,D,B-,A+,A-,B-
2023-12-01,top_healthcare,52,QTRX,Quanterix Corporation,RATING: STRONG BUY4.63,RATING: HOLD3.00,RATING: BUY4.25,870.46M,-,C,C,B+,A,A+
2023-12-01,top_healthcare,53,TOI,"The Oncology Institute, Inc.",RATING: STRONG BUY4.62,-RATING: NOT COVERED,RATING: STRONG BUY5.00,85.18M,-,A,B+,B,A,A-
2023-12-01,top_healthcare,54,CNTA,Centessa Pharmaceuticals plc,RATING: STRONG BUY4.60,RATING: BUY4.00,RATING: STRONG BUY4.50,619.95M,-,C-,C+,C,A,A
2023-12-01,top_healthcare,55,MCK,McKesson Corporation,RATING: STRONG BUY4.58,RATING: STRONG BUY5.00,RATING: BUY4.26,61.47B,0.50%,C-,C+,A+,A,B-
2023-12-01,top_healthcare,56,MDWD,MediWound Ltd.,RATING: STRONG BUY4.58,-RATING: NOT COVERED,RATING: STRONG BUY4.50,94.59M,-,C+,A+,B-,A-,A+
2023-12-01,top_healthcare,57,MRTX,"Mirati Therapeutics, Inc.",RATING: STRONG BUY4.57,RATING: HOLD3.00,RATING: HOLD3.33,3.98B,-,D+,C,C,A+,B-
2023-12-01,top_healthcare,58,ABEO,Abeona Therapeutics Inc.,RATING: STRONG BUY4.56,-RATING: NOT COVERED,RATING: STRONG BUY5.00,117.30M,-,D+,A,D+,A,A
2023-12-01,top_healthcare,59,PBYI,"Puma Biotechnology, Inc.",RATING: STRONG BUY4.56,RATING: HOLD3.00,RATING: HOLD3.00,179.34M,-,B-,A+,A-,A-,A-
2023-12-01,top_healthcare,60,PNTG,"The Pennant Group, Inc.",RATING: STRONG BUY4.55,-RATING: NOT COVERED,RATING: BUY3.75,413.58M,-,D,B-,A-,A-,A-
2023-12-01,top_healthcare,61,ALKS,Alkermes plc,RATING: STRONG BUY4.55,RATING: BUY4.00,RATING: BUY3.83,4.44B,-,B-,A+,A,B-,A-
2023-12-01,top_healthcare,62,GLPG,Galapagos NV,RATING: STRONG BUY4.53,RATING: SELL2.00,RATING: HOLD3.42,2.60B,-,A-,C+,B,B+,A
2023-12-01,top_healthcare,63,ICVX,"Icosavax, Inc.",RATING: BUY4.49,-RATING: NOT COVERED,RATING: STRONG BUY4.66,776.15M,-,C+,C,C+,A+,B-
2023-12-01,top_healthcare,64,AUTL,Autolus Therapeutics plc,RATING: BUY4.49,-RATING: NOT COVERED,RATING: BUY4.44,787.06M,-,D,A-,C+,A+,C+
2023-12-01,top_healthcare,65,ALIM,"Alimera Sciences, Inc.",RATING: BUY4.49,-RATING: NOT COVERED,RATING: STRONG BUY4.66,197.61M,-,D,A-,D,A,A
2023-12-01,top_healthcare,66,ITCI,"Intra-Cellular Therapies, Inc.",RATING: BUY4.48,RATING: BUY3.50,RATING: BUY4.46,6.15B,-,D,C+,B-,A-,A
2023-12-01,top_healthcare,67,KMDA,Kamada Ltd.,RATING: BUY4.48,RATING: BUY4.00,RATING: BUY4.00,325.20M,-,D,A-,B+,A-,A
2023-12-01,top_healthcare,68,CI,The Cigna Group,RATING: BUY4.47,RATING: BUY3.75,RATING: BUY4.04,88.36B,1.66%,C+,B-,A+,B+,B-
2023-12-01,top_healthcare,69,BKD,Brookdale Senior Living Inc.,RATING: BUY4.46,RATING: HOLD3.00,RATING: HOLD3.00,1.03B,-,D+,A+,B+,A+,C-
2023-12-01,top_healthcare,70,CSTL,"Castle Biosciences, Inc.",RATING: BUY4.45,RATING: HOLD3.00,RATING: STRONG BUY4.87,534.04M,-,B-,A-,B+,A-,A+
2023-12-01,top_healthcare,71,KRYS,"Krystal Biotech, Inc.",RATING: BUY4.43,RATING: STRONG BUY5.00,RATING: STRONG BUY4.83,3.20B,-,D,B-,B+,A-,A+
2023-12-01,top_healthcare,72,PRCT,PROCEPT BioRobotics Corporation,RATING: BUY4.42,RATING: HOLD3.00,RATING: STRONG BUY4.62,1.98B,-,D+,A+,C-,A-,A+
2023-12-01,top_healthcare,73,TOVX,"Theriva Biologics, Inc.",RATING: BUY4.41,-RATING: NOT COVERED,RATING: STRONG BUY4.50,9.54M,-,A+,A+,B-,B-,A+
2023-12-01,top_healthcare,74,ANIP,"ANI Pharmaceuticals, Inc.",RATING: BUY4.39,RATING: STRONG BUY5.00,RATING: STRONG BUY4.66,983.52M,-,D,A+,A,B+,A
2023-12-01,top_healthcare,75,CRNX,"Crinetics Pharmaceuticals, Inc.",RATING: BUY4.38,RATING: HOLD3.00,RATING: STRONG BUY4.60,2.31B,-,D+,A,B-,A+,C-
2023-12-01,top_healthcare,76,CRSP,CRISPR Therapeutics AG,RATING: BUY4.38,RATING: HOLD3.40,RATING: BUY3.71,4.63B,-,C-,C,D+,A-,B+
2023-12-01,top_healthcare,77,ARVN,"Arvinas, Inc.",RATING: BUY4.35,RATING: BUY4.00,RATING: STRONG BUY4.60,2.23B,-,C-,C,C+,A-,B+
2023-12-01,top_healthcare,78,NVS,Novartis AG,RATING: BUY4.34,RATING: BUY3.50,RATING: BUY3.77,201.76B,3.37%,C-,C-,A+,B+,C+
2023-12-01,top_healthcare,79,NXGL,"NEXGEL, Inc.",RATING: BUY4.34,-RATING: NOT COVERED,RATING: BUY4.00,13.09M,-,C+,C+,C-,A-,A+
2023-12-01,top_healthcare,80,BLTE,"Belite Bio, Inc",RATING: BUY4.32,-RATING: NOT COVERED,RATING: STRONG BUY4.75,1.22B,-,C,A+,C-,A+,C-
2023-12-01,top_healthcare,81,IDYA,"IDEAYA Biosciences, Inc.",RATING: BUY4.32,RATING: HOLD3.00,RATING: STRONG BUY4.75,2.07B,-,D+,B-,B,A+,B-
2023-12-01,top_healthcare,82,BDSX,"Biodesix, Inc.",RATING: BUY4.30,-RATING: NOT COVERED,RATING: BUY4.33,143.86M,-,C-,A+,D,A-,A-
2023-12-01,top_healthcare,83,ORIC,"ORIC Pharmaceuticals, Inc.",RATING: BUY4.25,RATING: BUY4.00,RATING: STRONG BUY4.75,468.05M,-,B-,C+,C+,A+,C
2023-12-01,top_healthcare,84,MOH,"Molina Healthcare, Inc.",RATING: BUY4.24,RATING: BUY4.00,RATING: BUY3.61,21.34B,-,C+,B,A,A,C+
2023-12-01,top_healthcare,85,VERA,"Vera Therapeutics, Inc.",RATING: BUY4.24,-RATING: NOT COVERED,RATING: STRONG BUY4.50,603.84M,-,C-,C,D+,A,A-
2023-12-01,top_healthcare,86,UHS,"Universal Health Services, Inc.",RATING: BUY4.20,-RATING: NOT COVERED,RATING: BUY3.60,9.79B,0.55%,D,C-,A,A-,B
2023-12-01,top_healthcare,87,RPHM,"Reneo Pharmaceuticals, Inc.",RATING: BUY4.19,RATING: STRONG BUY4.50,RATING: STRONG BUY4.75,239.60M,-,B-,A-,C,A+,B-
2023-12-01,top_healthcare,88,YMAB,"Y-mAbs Therapeutics, Inc.",RATING: BUY4.16,RATING: BUY4.00,RATING: BUY3.57,291.39M,-,C,C+,B+,A,B
2023-12-01,top_healthcare,89,SLGC,"SomaLogic, Inc.",RATING: BUY4.15,-RATING: NOT COVERED,RATING: BUY4.00,446.67M,-,B,B-,C,B+,A+
2023-12-01,top_healthcare,90,PTGX,"Protagonist Therapeutics, Inc.",RATING: BUY4.14,RATING: BUY3.50,RATING: STRONG BUY4.50,1.13B,-,C+,B,C,A-,A
2023-12-01,top_healthcare,91,ACST,Acasti Pharma Inc.,RATING: BUY4.14,-RATING: NOT COVERED,RATING: BUY4.00,19.83M,-,A,C,B,B-,A-
2023-12-01,top_healthcare,92,LUNG,Pulmonx Corporation,RATING: BUY4.14,RATING: HOLD3.00,RATING: STRONG BUY4.83,444.37M,-,C,C,B-,A-,B+
2023-12-01,top_healthcare,93,NTRA,"Natera, Inc.",RATING: BUY4.12,RATING: HOLD3.00,RATING: BUY4.40,7.05B,-,D+,A-,B-,A-,B
2023-12-01,top_healthcare,94,ALEC,"Alector, Inc.",RATING: BUY4.11,RATING: HOLD3.00,RATING: BUY4.08,556.98M,-,A+,A,C-,B,B
2023-12-01,top_healthcare,95,OMER,Omeros Corporation,RATING: BUY4.11,RATING: BUY4.00,RATING: HOLD3.00,165.65M,-,A+,B+,B+,C-,A-
2023-12-01,top_healthcare,96,VTGN,"Vistagen Therapeutics, Inc.",RATING: BUY4.11,-RATING: NOT COVERED,RATING: STRONG BUY4.75,119.17M,-,C,C+,D+,A-,A-
2023-12-01,top_healthcare,97,ARCT,Arcturus Therapeutics Holdings Inc.,RATING: BUY4.10,RATING: BUY3.50,RATING: BUY4.22,627.20M,-,A,A-,A+,B+,B
2023-12-01,top_healthcare,98,LGND,Ligand Pharmaceuticals Incorporated,RATING: BUY4.08,RATING: HOLD3.00,RATING: BUY4.33,1.10B,-,D,B-,A+,B,B+
2023-12-01,top_healthcare,99,HRTX,"Heron Therapeutics, Inc.",RATING: BUY4.08,RATING: BUY4.00,RATING: STRONG BUY5.00,248.37M,-,C,B-,C-,A-,A
2023-12-01,top_healthcare,100,SIBN,"SI-BONE, Inc.",RATING: BUY4.03,RATING: HOLD3.00,RATING: STRONG BUY4.71,789.36M,-,C-,B+,B,B,A-
2023-12-01,top_utility,1,ENIC,Enel Chile S.A.,RATING: STRONG BUY4.92,RATING: BUY4.00,RATING: BUY3.50,4.61B,9.86%,A+,A+,A-,A+,A
2023-12-01,top_utility,2,VST,Vistra Corp.,RATING: STRONG BUY4.81,RATING: BUY3.66,RATING: BUY4.40,13.19B,2.14%,A-,A,A+,A+,A-
2023-12-01,top_utility,3,VEOEY,Veolia Environnement SA,RATING: STRONG BUY4.78,RATING: STRONG BUY4.50,RATING: HOLD3.00,22.20B,7.11%,A,A,A+,B+,A
2023-12-01,top_utility,4,NRG,"NRG Energy, Inc.",RATING: STRONG BUY4.59,RATING: HOLD3.00,RATING: HOLD3.45,10.81B,3.10%,B+,B,D,A+,B+
2023-12-01,top_utility,5,SRE,Sempra,RATING: BUY4.37,RATING: BUY4.00,RATING: BUY4.11,46.53B,4.00%,C-,B,B,B,A-
2023-12-01,top_utility,6,IDA,"IDACORP, Inc.",RATING: BUY4.26,RATING: HOLD3.00,RATING: BUY3.85,5.03B,3.26%,D,B-,D+,C+,A+
2023-12-01,top_utility,7,RGCO,"RGC Resources, Inc.",RATING: BUY4.26,RATING: HOLD3.00,RATING: STRONG BUY5.00,205.80M,3.87%,C,B+,C,B-,A+
2023-12-01,top_utility,8,PCG,PG&E Corporation,RATING: BUY4.21,RATING: HOLD3.00,RATING: BUY4.00,35.19B,-,D+,B,B+,A-,B-
2023-12-01,top_utility,9,CNP,"CenterPoint Energy, Inc.",RATING: BUY4.17,RATING: BUY3.50,RATING: BUY4.05,18.34B,2.65%,D+,A+,B,B,A-
2023-12-01,top_utility,10,ETR,Entergy Corporation,RATING: BUY4.15,RATING: BUY3.66,RATING: BUY4.15,21.59B,4.27%,B,C-,A-,B,A-
2023-12-01,top_utility,11,EXC,Exelon Corporation,RATING: BUY3.90,RATING: HOLD3.00,RATING: BUY3.89,39.25B,3.65%,C,C+,B,C+,B
2023-12-01,top_utility,12,ELP,Companhia Paranaense de Energia - COPEL,RATING: BUY3.89,RATING: HOLD3.00,RATING: STRONG BUY4.66,5.57B,3.49%,B-,C,B,A,C+
2023-12-01,top_utility,13,ALE,"ALLETE, Inc.",RATING: BUY3.89,RATING: BUY4.00,RATING: HOLD3.12,3.52B,4.46%,B,A-,B+,B+,B+
2023-12-01,top_utility,14,AEP,"American Electric Power Company, Inc.",RATING: BUY3.76,RATING: BUY4.00,RATING: BUY3.71,42.06B,4.21%,C,C-,B+,C,B-
2023-12-01,top_utility,15,CLPHY,CLP Holdings Limited,RATING: BUY3.74,RATING: BUY4.00,RATING: HOLD3.00,19.88B,5.06%,A-,B-,A,A-,C+
2023-12-01,top_utility,16,ATO,Atmos Energy Corporation,RATING: BUY3.71,RATING: BUY3.50,RATING: BUY3.60,16.83B,2.66%,D+,C+,A,B-,B+
2023-12-01,top_utility,17,XEL,Xcel Energy Inc.,RATING: BUY3.70,RATING: BUY4.00,RATING: BUY3.56,33.75B,3.35%,C-,C,A,B-,C
2023-12-01,top_utility,18,NI,NiSource Inc.,RATING: BUY3.68,RATING: BUY4.00,RATING: STRONG BUY4.61,10.89B,3.82%,C+,C+,C-,C+,B
2023-12-01,top_utility,19,CWCO,Consolidated Water Co. Ltd.,RATING: HOLD3.47,RATING: HOLD3.00,RATING: STRONG BUY4.50,552.97M,0.99%,F,A,B-,A+,A+
2023-12-01,top_utility,20,EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,RATING: HOLD3.46,-RATING: NOT COVERED,RATING: BUY4.00,2.48B,-,C,A+,F,A+,C
2023-12-01,top_utility,21,CEG,Constellation Energy Corporation,RATING: HOLD3.42,RATING: HOLD3.00,RATING: BUY4.00,36.50B,0.99%,D-,A,D-,A,A+
2023-12-01,top_utility,22,ENLAY,Enel SpA,RATING: HOLD3.42,RATING: BUY4.00,RATING: HOLD3.00,71.83B,6.24%,A,C,A+,A,-RATING: NOT COVERED
2023-12-01,top_utility,23,CIG,Companhia Energética de Minas Gerais - CEMIG,RATING: HOLD3.38,RATING: HOLD3.00,RATING: BUY4.00,5.47B,-,A+,D-,B+,C,A
2023-12-01,top_utility,24,RWEOY,RWE Aktiengesellschaft,RATING: HOLD3.38,RATING: BUY3.50,RATING: STRONG BUY5.00,32.62B,2.25%,B+,C+,C-,A-,A
2023-12-01,top_utility,25,ENGIY,Engie SA,RATING: HOLD3.36,RATING: HOLD3.33,RATING: HOLD3.00,41.79B,8.93%,A+,F,A+,A-,C
